gene,SRR11426824,SRR11426825,SRR11426826,SRR11426821,SRR11426822,SRR11426823
80212,11,14,16,42,48,46
80213,262,276,284,38,33,33
80215,0,0,0,0,0,0
80216,16,19,21,6,16,10
80217,13,7,6,46,40,63
80218,2104,2310,2054,458,427,380
80219,419,407,430,324,396,401
8022,1,1,0,14,14,18
80221,130,119,126,22,30,23
80222,520,524,544,159,139,132
80223,309,349,331,100,79,67
80224,265,260,228,64,61,49
80227,236,210,259,54,57,44
80228,864,789,835,343,295,300
80230,490,544,514,258,229,262
80231,0,0,0,0,0,0
80232,1445,1733,1566,651,461,465
80233,320,273,320,56,50,42
80235,74,81,71,17,22,18
80237,138,129,112,192,179,168
80243,0,0,0,0,0,1
80254,260,229,239,77,99,77
80255,449,511,519,122,97,77
80256,367,421,412,170,149,133
80258,0,0,0,0,0,0
80262,324,342,396,211,186,188
80263,226,206,222,37,42,44
80264,381,335,349,85,88,106
80267,437,468,400,205,157,184
8027,0,0,0,0,0,0
80270,72,91,90,101,113,88
80271,140,183,171,73,53,66
80273,833,905,954,238,234,211
80274,0,0,0,0,0,0
80279,1299,1143,1259,173,149,125
8028,1088,1103,982,306,205,227
8029,1,3,0,7,5,8
80298,156,171,141,29,26,21
8030,807,921,817,269,178,167
80301,285,300,317,51,40,48
80303,101,158,116,49,52,39
80304,294,315,332,66,43,52
80305,933,826,1074,346,271,258
80306,150,198,171,43,57,53
80308,914,867,1004,326,299,273
80309,0,0,0,0,0,3
8031,1,5,2,4,0,0
80310,1,1,0,1,2,0
80311,98,144,136,69,44,52
80312,80,108,82,34,24,26
80313,39,61,37,7,14,4
80314,415,458,436,377,261,323
80315,238,255,204,237,145,177
80316,0,0,0,0,0,0
80317,104,121,127,30,22,33
80318,74,83,75,18,22,22
80319,37,43,38,11,10,14
80320,83,92,96,13,12,8
80321,519,547,392,145,134,148
80323,24,20,19,9,23,9
80324,499,446,565,64,66,59
80325,267,195,260,34,42,33
80326,1,2,0,1,1,3
80328,47,44,59,35,25,27
80329,218,273,247,62,48,30
80331,2918,2908,3242,427,387,313
80332,3,4,1,15,12,25
80333,13,19,9,5,1,3
80335,1923,2199,2031,311,259,223
80336,1705,1542,1598,230,247,237
80339,15,17,18,3,1,1
8034,261,290,227,63,35,40
80341,0,0,0,0,0,0
80342,18,18,12,2,0,1
80343,0,0,0,10,18,11
80344,656,715,705,361,337,341
80345,86,77,102,10,11,22
80346,1157,1138,1185,155,158,119
80347,1483,1348,1463,327,325,289
80349,439,426,418,114,103,113
80350,1,0,1,0,0,0
80351,1049,1171,998,424,315,303
80352,0,0,0,0,0,0
8036,510,529,427,75,58,56
8038,0,0,0,2,0,0
80380,0,1,0,1,2,7
80381,673,734,792,221,189,177
8045,935,814,956,92,89,88
8048,0,1,0,3,1,1
805,10786,10254,9190,951,920,875
8050,620,681,570,118,79,92
8061,6426,6675,6913,1142,934,874
8065,875,900,857,182,178,165
80700,715,755,859,265,244,222
80704,3,2,8,18,20,28
80705,50,42,32,23,23,17
80709,257,235,276,55,48,43
80712,0,0,0,0,0,0
80714,186,164,174,41,30,36
80723,10,16,13,8,6,2
80724,254,225,252,39,42,42
80725,1,5,2,2,0,2
80726,6,6,11,19,23,22
80727,1505,1846,1795,555,426,432
80728,532,529,574,88,84,72
8073,3198,3396,3266,996,1055,972
80731,0,0,0,0,0,0
80736,0,0,0,0,0,0
80737,0,0,0,0,0,0
80739,0,1,0,7,2,4
8074,2,2,1,11,5,7
80740,0,1,0,9,8,18
80741,0,0,0,0,0,0
80742,0,0,0,0,0,0
80745,345,313,290,55,47,66
80746,202,206,199,37,32,20
80755,24,18,29,5,4,4
80757,0,0,0,0,0,0
80758,193,154,230,110,91,79
80759,46,55,42,47,29,20
8076,0,0,1,2,1,2
80760,1,0,0,1,4,3
80761,2,4,5,11,8,7
80762,1342,1550,1364,332,353,292
80763,0,0,0,5,3,4
80764,310,295,305,24,33,21
80765,39,45,28,7,2,5
80772,609,567,711,54,49,43
80774,913,828,961,188,202,154
80775,203,218,252,17,22,12
80776,35,38,48,13,6,8
80777,4220,4546,4352,1139,1088,1006
80778,150,133,159,63,63,61
8078,0,0,0,0,0,0
80781,9016,8739,10209,2854,2358,2225
80789,465,476,556,83,66,66
8079,7484,8156,7968,2780,3193,2979
80790,3413,3915,3777,746,802,688
808,12528,13810,13604,6602,6931,6511
80816,0,0,0,0,0,0
80817,158,183,173,25,17,26
80818,228,251,231,83,56,69
8082,28,32,34,18,12,10
80820,172,165,165,18,10,17
80821,462,514,429,64,50,54
80823,64,60,61,26,24,5
80824,214,314,261,295,253,213
80829,1112,1374,1286,247,218,215
80830,627,679,640,645,467,433
80831,0,1,1,10,10,11
80832,0,0,0,29,26,32
80833,14,16,12,16,13,9
80834,0,0,0,0,1,1
80835,3,1,0,3,3,9
8085,1793,2096,1963,628,470,399
80851,701,734,816,102,96,88
80852,1,0,1,9,12,6
80853,150,163,144,57,43,36
80854,694,895,812,472,347,339
80856,779,710,683,183,166,132
8086,1384,1424,1452,391,375,336
80862,0,0,0,0,0,0
80863,0,0,0,0,0,0
80864,0,0,0,0,0,0
80868,0,0,0,0,0,0
8087,2125,2019,1831,401,331,356
8089,290,278,266,52,41,38
80895,544,543,596,157,140,143
80896,7,0,1,0,0,1
8091,2517,2799,2523,421,365,352
8092,0,0,0,0,0,0
80975,6,4,12,13,3,14
8099,1988,2013,2044,1491,1438,1572
81,8018,7588,8598,1642,1490,1415
810,1,0,0,1,0,0
8100,216,233,182,54,52,46
81027,51,35,39,176,118,134
81029,1546,1429,1556,77,63,71
81030,1,0,0,17,16,33
81031,1,0,0,1,0,2
81033,2,0,2,0,2,1
81034,408,443,410,61,55,43
81035,0,0,0,0,2,3
81037,2746,3011,3238,1902,1618,1730
81050,0,0,0,0,0,0
8106,834,799,791,248,238,233
81061,0,0,0,0,0,0
81099,0,0,0,2,0,0
811,9365,10252,10081,3707,3709,3581
8110,190,190,181,29,30,16
8111,5,7,5,11,2,4
81127,0,0,0,0,0,0
8115,0,0,0,1,0,1
81168,0,0,0,0,0,0
8120,0,2,0,4,3,4
8123,8,5,3,10,6,2
8125,3421,3830,3663,1207,1152,1240
8128,0,0,0,0,0,0
81282,0,0,0,0,0,0
81285,0,0,1,2,0,0
813,6423,7111,6793,3454,3012,3087
81300,0,0,0,0,0,0
81309,0,0,0,0,0,0
8131,971,1006,1077,307,303,289
81318,0,0,0,0,0,0
81327,0,0,0,0,0,0
81328,0,0,0,0,0,0
81341,0,0,0,1,0,1
81343,0,0,0,1,1,0
8139,47,36,36,9,5,4
81392,0,0,0,4,1,1
81399,0,0,0,0,0,0
814,50,31,40,14,15,17
8140,15644,17394,18441,3977,3344,3142
81442,0,0,0,0,0,0
81448,0,0,0,0,0,0
81466,0,0,0,0,0,0
81469,0,0,0,0,0,0
81470,0,0,0,1,0,0
81472,0,0,0,0,0,0
8148,0,0,0,0,0,0
81488,0,0,0,1,0,0
81490,868,732,934,207,217,192
81491,87,93,84,26,14,13
81492,1,2,0,33,17,23
81493,0,3,1,31,20,31
81494,0,0,0,5,10,9
815,0,0,0,3,1,2
81501,0,0,0,0,0,1
81502,5791,5477,5821,1324,1390,1316
8153,101,130,103,99,107,125
81532,345,335,319,26,23,26
81533,501,521,521,235,191,212
81537,370,440,439,78,89,83
81539,4546,4873,4326,1198,953,892
81542,1126,1204,1083,274,247,225
81543,30,49,42,4,5,5
81544,154,152,172,46,27,48
81545,367,354,327,231,178,155
81550,242,227,189,37,34,43
81551,1,1,0,1,3,4
81552,710,709,799,138,155,148
81553,1,0,0,0,0,0
81554,20,15,16,2,2,2
81555,604,712,675,187,161,192
81556,531,661,658,145,155,140
81557,0,0,0,0,0,0
81558,169,198,155,22,36,32
81559,934,855,969,177,168,172
81562,452,475,506,117,92,86
81563,11,22,26,13,6,8
81565,601,730,654,107,92,84
81566,468,450,468,307,218,215
81567,60,59,60,68,39,42
81569,0,1,0,0,0,0
81570,306,267,323,62,77,76
81571,236,198,212,27,27,24
81572,741,711,756,216,226,240
81573,446,477,429,293,280,247
81575,58,74,55,24,15,28
81576,149,143,168,22,27,23
81577,610,572,644,191,171,142
81578,12,12,7,3,0,8
81579,438,421,325,93,102,79
816,2,7,1,15,16,22
81602,119,111,135,48,40,43
81603,1195,1400,1318,272,247,234
81605,1398,1513,1664,644,685,618
81606,0,0,0,3,0,0
81607,0,0,1,36,22,12
81608,367,429,397,62,64,46
81609,775,908,906,134,146,127
8161,560,534,495,57,42,53
81610,1527,1881,1731,301,268,283
81611,52,74,61,33,25,21
81614,932,1081,1078,248,199,214
81615,1,2,0,1,4,0
81616,2,5,4,7,11,3
81617,233,269,267,68,48,59
81618,2325,2709,2831,1739,1386,1348
81619,2233,2509,2448,255,241,218
81620,2777,2662,3038,295,301,244
81621,69,61,63,26,27,19
81622,189,204,194,62,46,41
81623,0,0,0,0,0,0
81624,1042,1098,975,221,187,172
81626,0,0,0,35,34,49
81627,575,518,459,96,95,72
81628,1988,1970,2191,428,352,360
81629,199,167,191,76,59,40
81631,2789,3185,3080,2127,2023,2005
8165,759,858,844,163,97,80
81669,2645,2667,2605,304,266,219
81671,2112,2290,2338,586,535,533
81688,1386,1630,1511,360,304,297
81689,352,451,377,71,71,48
81691,187,163,215,82,93,73
81693,4,7,7,30,23,29
81696,0,0,0,0,0,0
81697,0,0,0,1,3,0
81698,19,11,11,7,13,12
817,381,438,389,110,88,72
8170,1,0,1,3,4,8
81704,13,7,9,3,2,0
81706,0,0,0,0,1,0
8174,7,5,2,2,6,11
8175,5298,5404,4955,421,462,427
8178,246,250,269,86,65,60
81786,562,567,593,104,87,76
81788,1358,1390,1432,1129,918,1005
81789,55,86,86,19,11,12
81790,149,153,130,38,47,37
81792,0,2,0,29,14,16
81793,2,0,1,7,5,9
81794,0,0,1,0,0,0
81796,0,1,0,0,0,0
81797,0,0,0,0,0,0
818,799,812,850,133,137,121
81831,1867,1972,1845,780,670,661
81832,0,2,6,0,0,0
81833,0,0,0,0,0,0
81839,962,1174,1149,458,264,277
81844,687,716,730,316,274,263
81846,716,800,709,289,205,271
81847,219,206,199,57,53,49
81848,1852,2148,2095,1382,1058,1091
81849,0,0,0,0,1,0
81850,0,0,0,0,0,0
81851,0,0,0,0,0,0
81853,907,929,989,545,466,478
81854,3,2,1,3,6,3
81855,2255,2307,2295,398,330,306
81856,347,351,335,83,62,62
81857,2334,2425,2419,475,491,410
81858,1204,1077,1295,565,485,597
8187,361,332,361,78,54,48
81870,0,0,0,0,0,0
81871,0,0,1,1,0,0
81872,0,0,0,0,0,0
81873,1133,1147,1094,296,351,325
81875,819,949,1057,361,298,343
81876,3033,3288,3408,2556,2469,2402
81887,1325,1364,1415,421,385,370
81888,0,0,0,0,0,0
81889,459,470,507,98,79,80
8189,2052,1887,2225,435,444,401
81890,220,184,234,91,75,67
81892,701,614,529,293,402,326
81893,0,0,0,0,0,0
81894,786,700,734,214,204,174
819,404,461,443,167,168,147
8190,0,0,1,5,5,1
8192,873,875,993,637,653,601
81926,126,148,185,80,76,59
81928,255,273,303,121,99,125
81929,1153,1239,1144,210,205,210
8193,487,406,493,85,80,89
81930,1673,1584,1350,172,152,149
81931,339,347,282,90,70,82
81932,359,320,340,58,70,52
8195,1128,1101,1130,422,343,363
820,0,0,1,1,1,0
8200,5,4,2,3,7,2
8202,828,825,819,196,115,122
8204,76,91,79,44,28,24
8208,854,1079,910,179,162,204
8209,754,765,773,199,239,234
821,12915,13906,12747,5269,4615,4596
8214,52,51,55,29,43,22
8216,983,944,1061,226,170,137
8218,0,0,0,0,0,0
822,1168,1064,1281,751,760,747
8220,397,383,468,56,45,44
8224,0,0,0,15,6,9
8225,0,0,0,0,0,0
8226,137,176,134,19,29,20
8227,0,0,0,0,0,0
8228,0,0,0,0,0,0
823,3638,3826,3929,1214,1094,1005
8233,248,240,206,33,38,43
8237,3262,3395,3454,849,812,707
8239,4452,4591,4050,1202,897,807
824,5633,6096,5997,2474,2167,2098
8241,0,0,0,0,0,0
8242,0,0,0,0,0,0
8243,0,5,7,4,2,2
825,1,3,3,33,32,38
826,23227,21734,22836,12924,14858,14454
8260,0,0,0,0,0,0
8263,0,0,0,0,0,0
8266,63,81,84,38,32,37
8269,0,0,0,0,0,0
827,0,0,0,0,0,0
8270,16,13,14,2,5,1
8273,0,0,1,0,0,0
8277,0,0,0,0,0,0
828,39,41,53,8,10,6
8284,1,0,1,0,0,0
8287,0,1,2,0,0,2
8288,0,0,1,9,2,5
8289,4241,4342,4226,600,614,563
829,5610,5962,5007,1848,1818,1753
8290,0,0,0,0,0,0
8291,95,93,129,25,35,29
8292,11,10,16,10,17,14
8293,0,0,0,0,0,0
8294,4,2,1,2,6,5
8295,1130,1390,1428,364,246,274
830,2380,2304,2051,556,552,494
8301,1873,1965,1866,637,517,545
8302,0,1,0,1,0,0
8303,238,309,324,83,58,66
8309,1,0,2,5,5,2
831,3452,3892,3391,1479,1341,1307
8310,91,108,121,31,18,34
8312,494,497,576,126,107,90
8313,60,46,23,14,10,11
8314,1476,1529,1532,283,246,250
8315,318,393,353,79,95,90
8317,560,537,453,55,57,46
8318,769,841,822,327,286,305
832,4357,4755,4655,2801,2866,2741
8320,13,9,14,5,5,3
8321,61,63,78,15,4,3
8322,268,276,228,49,26,36
8323,669,749,591,204,178,170
8324,23,26,28,9,5,5
8325,8,5,14,1,0,2
83259,0,0,0,0,0,0
8326,0,0,0,0,0,0
8328,0,0,0,0,1,1
833,1178,1283,1318,618,543,544
8330,0,0,0,5,5,6
8331,0,1,1,4,5,2
8332,2,6,3,2,5,3
8334,7,12,14,20,14,33
8335,2,0,0,3,2,2
8336,7,16,13,12,14,18
8338,0,0,0,0,0,0
8339,13,5,9,15,12,8
83394,45,52,48,18,21,21
834,22,14,12,11,8,9
8340,3,0,0,2,2,0
83401,29,45,46,134,110,140
8341,14,5,7,6,4,2
83416,0,0,0,0,0,0
83417,0,0,0,0,0,0
8342,1,0,0,4,6,6
8343,2,1,1,3,3,0
83439,813,814,773,131,139,115
8344,2,1,2,2,3,6
83440,616,606,597,167,164,157
83442,8360,8300,8227,5837,7335,6718
83443,1058,1083,1217,620,722,648
83444,62,63,52,8,9,10
83445,3,9,4,3,1,2
83446,0,0,0,0,0,0
83447,0,1,0,8,7,6
83448,185,156,151,41,27,30
83449,28,34,27,16,6,10
8345,38,25,29,38,53,50
83450,12,20,23,14,17,15
83451,0,0,0,0,0,0
83452,134,130,129,100,80,70
8346,4,3,6,6,14,5
83460,34,34,29,14,3,8
83461,0,0,0,0,0,0
83463,318,254,331,39,51,44
83464,229,243,222,61,37,46
83468,1,0,0,36,25,42
8347,5,3,7,7,8,6
83473,5,6,10,8,4,6
83475,199,186,258,47,49,27
83478,38,38,40,14,2,5
83479,262,257,212,44,44,47
8348,0,1,3,1,8,4
83480,275,275,265,191,211,250
83481,0,0,0,0,0,0
83482,0,0,0,0,0,0
83483,0,0,0,6,3,3
8349,0,0,0,0,0,0
835,2229,2506,2284,374,292,307
8350,3,5,5,0,2,2
8351,4,5,4,1,3,6
8352,0,0,0,0,0,0
8353,0,1,1,3,0,3
83538,0,0,0,0,0,0
83539,0,0,0,0,0,0
8354,1,2,3,2,2,6
83540,1681,1520,1212,199,225,184
83541,720,695,754,68,68,50
83543,102,97,115,67,71,71
83544,266,285,262,176,181,189
83546,32,36,26,12,15,23
83547,257,224,279,136,114,142
83548,295,300,281,220,152,179
83549,340,357,394,106,97,79
8355,0,1,3,8,6,11
83550,0,0,0,0,0,1
83551,0,0,0,1,0,0
83552,1,0,0,8,4,5
8356,3,3,4,4,5,1
8357,7,9,6,20,6,11
8358,1,1,1,2,1,1
8359,0,0,1,0,2,1
83590,4101,3846,4180,680,735,610
83591,42,23,27,97,108,111
83592,0,0,0,0,1,0
83593,0,0,0,0,0,1
83594,134,151,160,24,19,15
83595,40,36,52,24,34,14
83596,989,950,1093,344,274,273
83597,0,0,0,0,0,0
83598,0,0,0,0,0,0
836,567,616,531,126,104,84
8360,1,0,0,4,0,6
83604,154,158,167,73,49,57
83605,1313,1137,1374,307,315,355
83606,932,938,1099,193,181,165
83607,500,605,527,347,249,298
83608,336,361,316,69,74,70
8361,0,0,0,0,1,1
8362,0,0,0,1,1,0
8363,0,0,0,0,1,1
83636,356,363,394,89,67,85
83637,2937,3027,3101,872,832,853
83638,1065,1040,1237,177,159,131
83639,0,0,1,3,0,5
8364,20,21,17,20,23,34
83640,47,41,35,27,18,20
83641,1519,1575,1395,445,375,406
83642,601,486,557,103,91,76
83643,8,3,6,4,3,6
83648,5,7,3,6,5,4
8365,1,1,1,8,4,11
83650,4,2,7,4,1,2
83655,0,0,0,0,0,0
83656,0,0,0,1,3,2
83657,0,0,1,0,0,0
83658,4578,4439,4644,2953,3417,3028
83659,0,0,0,0,0,1
8366,2,0,0,3,1,2
83660,47,48,63,18,18,11
83661,0,0,0,1,0,2
83666,174,207,156,336,261,250
83667,326,294,353,116,79,89
8367,1,1,2,3,7,1
8368,1,0,0,3,4,0
8369,0,0,0,1,0,3
83690,4,11,4,3,1,2
83692,0,0,0,0,0,0
83693,680,683,645,130,128,129
83694,2,3,0,135,88,92
83695,1535,1730,1623,338,303,321
83696,388,469,421,117,101,104
83697,0,0,0,4,3,4
83698,2,0,1,0,0,1
83699,34,46,42,11,10,10
837,602,688,626,242,267,234
8370,0,0,0,0,0,0
83700,93,95,76,28,38,34
83706,123,96,101,225,184,181
83707,144,141,204,101,88,79
83714,40,37,37,10,11,13
83715,5,1,4,2,0,2
83716,3,7,7,89,66,77
83719,14,14,9,57,58,58
8372,0,0,0,0,0,0
83723,37,43,47,20,15,14
83729,8,6,7,9,7,5
83732,1021,1041,929,274,306,271
83733,15,13,20,37,23,30
83734,160,169,170,43,28,46
83737,1882,2068,1734,467,396,359
83740,0,0,0,0,0,0
83741,0,0,0,0,0,0
83742,489,481,522,109,94,80
83743,1068,1094,1120,179,162,152
83744,73,107,73,34,14,13
83746,908,917,899,191,161,169
83752,837,851,811,254,195,165
83755,0,0,0,0,0,0
83756,4,3,2,4,3,5
83758,33,34,18,13,9,12
83759,306,346,296,67,56,48
83786,1641,1882,2139,276,222,210
83787,395,390,389,145,95,100
8379,685,579,752,102,95,67
83795,0,0,0,0,0,0
838,1,7,5,1,1,2
8382,0,0,0,17,21,26
8383,0,0,0,1,1,1
83844,0,0,0,0,0,0
83849,0,0,0,0,0,0
83850,1,0,1,6,8,5
83851,0,0,0,1,2,4
83852,246,267,223,59,66,53
83853,11,12,14,7,5,8
83854,2,2,3,9,7,13
83855,1133,1240,1339,317,277,299
83856,69,85,62,22,12,21
83857,1,0,0,1,0,0
83858,879,772,905,229,189,222
8386,0,0,0,0,0,0
83860,1692,1396,1423,262,407,338
83861,85,85,93,34,33,33
83862,0,0,0,0,0,0
83863,0,0,0,0,0,0
83866,0,0,0,0,0,0
83867,0,0,0,0,0,0
83868,0,0,0,0,0,0
83869,0,0,0,0,0,0
8387,0,0,0,1,1,0
83871,1863,1769,2069,722,708,669
83872,1,0,1,3,6,2
83873,0,0,1,5,0,1
83874,174,151,188,64,64,60
83875,6,9,8,14,17,12
83876,1,0,0,2,0,0
83877,464,448,528,100,73,82
83878,0,2,0,3,6,6
83879,988,1147,1074,94,89,77
8388,0,0,0,3,1,1
83881,0,1,0,2,1,1
83882,7,9,3,18,19,11
83884,0,0,0,0,0,0
83886,8,8,8,11,13,9
83887,0,0,0,1,0,0
83888,0,0,0,2,1,1
83889,4,0,3,3,7,11
83890,6,6,5,3,4,2
83891,163,192,175,66,56,51
83892,689,806,713,186,137,146
83893,0,0,0,0,0,2
83894,0,0,0,0,0,0
83895,0,0,0,0,0,0
83896,0,0,0,0,0,0
83897,0,0,0,0,0,0
83899,0,0,0,0,0,0
839,174,186,195,54,44,43
8390,0,0,0,0,0,0
83900,0,0,0,0,0,0
83901,0,0,0,0,0,0
83902,0,0,0,0,0,0
83903,144,205,196,61,38,43
8392,0,0,0,2,1,1
83930,518,629,589,380,296,316
83931,1069,1224,1310,400,356,320
83932,280,293,318,115,84,92
83933,1089,946,1053,245,247,269
83935,7,11,9,0,1,5
83937,78,98,100,26,11,13
83938,0,1,0,0,0,1
83939,1604,1756,1496,471,460,512
8394,1806,2131,1979,988,692,781
83940,491,432,360,174,151,127
83941,203,287,265,164,170,126
83942,0,0,0,1,0,0
83943,67,94,96,36,28,36
8395,0,0,0,1,0,1
83953,1,0,0,0,0,1
83955,735,771,658,606,551,542
83956,29,39,31,16,11,11
83957,28,34,33,9,4,5
83959,970,952,1046,177,136,161
8396,1795,1891,1816,532,484,469
8398,68,78,82,38,24,22
83982,63,46,39,24,28,14
83983,13,14,6,16,14,10
83985,444,489,525,116,111,102
83986,354,281,355,100,101,107
83987,0,0,0,4,0,1
83988,0,1,0,0,0,0
83989,207,249,231,78,67,76
8399,0,1,0,3,7,5
83990,659,714,617,172,150,159
83992,0,0,0,0,0,0
83998,0,0,0,0,0,0
83999,304,345,393,182,126,144
840,154,174,128,67,52,57
84000,1,0,1,0,0,0
84002,155,166,127,74,43,49
8402,860,919,953,304,306,296
8403,0,0,0,0,0,0
84033,132,135,123,54,47,30
84034,1,4,0,7,5,5
8404,4,4,1,5,3,3
8405,983,961,958,157,144,137
84054,0,0,0,0,0,0
84056,487,493,421,75,54,39
84057,247,257,226,35,31,31
84058,978,712,915,162,189,163
84059,4,2,2,8,7,8
8406,283,277,308,119,87,86
84060,179,197,191,59,77,61
84061,0,0,0,0,0,0
84062,324,314,330,39,37,43
84063,251,313,332,89,102,84
84064,550,523,523,130,123,108
84065,745,658,722,265,248,252
84066,0,0,0,7,2,5
84067,243,239,253,53,34,45
84068,75,63,77,12,9,15
84069,172,155,144,29,19,25
8407,12462,14452,14205,11577,11940,11057
84070,9,16,15,24,12,11
84071,50,46,61,13,21,24
84072,61,43,68,24,15,18
84073,3,1,10,16,11,10
84074,125,108,114,52,49,37
84075,0,0,0,1,0,0
84076,0,0,0,2,1,3
84077,0,1,3,9,15,10
84078,53,56,62,21,14,23
84079,833,874,790,296,251,237
8408,737,746,844,205,166,187
84080,451,427,494,82,72,84
84081,3335,2885,2721,387,489,451
84083,45,59,62,30,36,37
84084,8,8,6,4,4,3
84085,468,499,434,135,114,108
8409,1433,1236,1323,543,641,620
841,638,639,588,307,372,336
84100,83,91,65,16,9,14
84101,0,3,1,83,53,67
84102,74,102,98,47,22,28
84103,0,0,0,0,1,1
84105,172,152,155,34,38,20
84106,7,3,6,16,4,12
84107,0,0,0,0,0,0
84108,154,163,149,47,46,61
84109,1,0,0,1,0,3
8411,674,772,639,119,119,87
8412,920,1072,1051,436,296,316
84124,670,567,681,148,112,135
84125,106,93,87,18,42,25
84126,92,73,103,65,57,58
84128,1769,1810,1553,254,179,209
84129,128,193,160,45,35,34
84131,559,546,426,92,67,60
84132,1085,998,979,300,334,293
84133,185,222,192,53,42,34
84134,143,145,142,36,23,25
84135,635,677,606,76,62,49
84138,84,86,88,48,45,51
84140,609,580,545,242,186,244
84141,386,421,422,122,137,134
84142,87,103,64,47,39,36
84144,81,82,80,35,32,42
84146,920,924,786,202,124,127
84148,248,238,256,50,36,33
84152,0,0,0,0,1,0
84153,401,363,445,187,175,201
84154,1539,1440,1168,214,277,241
84159,12,11,14,10,9,10
8416,20,23,17,26,22,28
84162,494,548,426,201,148,150
84163,0,0,0,0,1,0
84164,1532,1618,1681,755,656,680
84166,25,25,21,58,43,50
84167,68,96,101,98,84,81
84168,768,897,852,443,310,330
8417,637,693,543,146,137,122
84171,2,1,3,8,2,2
84172,842,1031,923,380,309,292
84173,259,241,303,76,88,61
84174,1,1,2,135,91,92
84176,9,6,9,11,10,7
84179,3,2,0,1,2,2
8418,0,1,0,0,0,0
84181,961,911,871,220,191,175
84182,0,5,5,0,0,0
84186,697,725,649,111,118,111
84187,324,391,404,102,72,78
84188,2139,2216,1780,462,353,342
84189,18,12,10,1,2,2
8419,0,0,0,0,1,4
84190,27,28,22,6,5,10
84191,641,709,711,186,159,147
84193,773,832,787,252,205,203
84196,1408,1407,1276,282,262,238
84197,1,9,4,11,9,9
842,102,110,114,32,24,35
8420,2685,2425,2538,1323,1446,1427
84203,9,5,9,9,5,9
84206,57,67,90,43,22,26
84215,0,0,3,8,5,5
84216,6,4,7,1,3,0
84217,0,1,0,3,1,0
84219,127,112,136,40,17,22
84220,0,0,0,0,0,0
84221,225,196,231,25,33,20
84222,4,11,9,9,6,9
84223,62,49,51,60,51,79
84224,125,151,125,148,99,120
84225,7,4,8,21,10,7
84226,3,6,2,0,2,2
84229,1,0,0,15,8,13
84230,690,796,704,144,90,100
84231,597,664,660,583,449,448
84232,1858,1827,2062,533,528,472
84233,279,287,227,136,116,141
84236,369,427,385,86,70,72
84239,0,1,0,0,0,0
8424,28,16,28,2,9,4
84240,466,454,416,94,73,80
84243,785,859,910,239,171,203
84245,187,206,262,67,63,61
84246,976,999,1038,171,181,166
84247,261,317,286,67,47,36
84248,781,874,732,325,272,237
84249,4,1,0,1,0,0
8425,1872,1755,2023,635,467,512
84250,516,420,407,110,96,124
84251,15,3,9,14,13,11
84253,29,26,29,28,19,30
84254,129,149,149,15,21,14
84255,838,979,1017,219,184,177
84256,478,513,539,92,77,81
84258,11,6,15,11,8,6
84259,903,956,916,281,281,263
84260,478,519,497,60,73,46
84261,56,61,69,15,15,14
84262,634,683,688,131,107,112
84263,1239,1303,1112,490,389,392
84264,116,102,132,24,19,25
84265,0,0,0,2,0,0
84266,317,230,334,93,95,95
84267,211,217,229,85,86,99
84268,343,414,403,149,109,120
84269,219,180,223,94,100,107
8427,929,979,1024,156,117,116
84270,247,270,304,124,126,126
84271,1112,1205,1341,291,261,226
84272,261,243,245,67,56,46
84273,337,413,405,88,86,72
84274,196,231,225,111,104,111
84275,99,89,110,28,28,30
84276,50,53,48,19,13,13
84277,0,0,0,0,0,0
84278,6,9,6,3,4,5
84279,374,369,367,79,87,100
8428,1365,1553,1535,304,245,265
84280,706,793,674,96,70,91
84281,41,50,50,28,19,25
84282,112,114,119,33,23,36
84283,177,175,212,61,48,75
84284,262,286,275,113,123,111
84285,649,691,681,135,97,99
84286,332,275,306,45,51,40
84287,807,815,795,201,204,207
84288,19,30,25,15,12,20
84289,436,482,457,109,77,97
84290,0,3,0,1,0,1
84292,123,113,170,50,38,24
84293,1096,1105,1166,395,368,382
84294,689,703,710,145,136,167
84295,907,1084,855,223,192,182
84296,664,677,644,109,110,93
84298,818,746,661,91,92,98
84299,630,642,623,339,314,324
843,12,14,6,56,52,61
84300,526,524,490,232,247,234
84301,22,27,22,19,8,6
84302,12,7,1,1,1,0
84303,236,206,238,108,110,90
84304,299,239,325,159,126,107
84305,484,469,478,86,60,67
84306,294,336,305,86,90,58
84307,190,154,142,56,54,72
84309,129,169,182,41,36,32
8431,1,1,0,3,3,1
84310,1750,1637,1802,551,619,580
84311,0,0,0,0,0,0
84312,185,199,171,32,21,29
84313,880,946,957,117,106,101
84314,142,159,151,83,64,72
84315,401,380,441,64,59,60
84316,381,385,434,287,324,258
84317,248,251,282,108,79,88
84318,714,740,669,150,126,104
84319,1158,1009,1009,373,429,433
84320,562,661,648,90,95,104
84321,96,113,111,41,33,29
84324,100,75,95,26,26,23
84326,830,696,788,322,417,372
84327,24,20,18,2,3,2
84328,255,213,224,75,67,78
84329,0,3,2,9,12,3
8433,0,0,0,0,0,0
84330,154,137,164,24,40,28
84331,339,293,335,134,147,149
84332,0,1,0,0,0,1
84333,970,1014,947,684,573,630
84334,248,288,283,118,114,145
84335,2843,2933,2915,962,1024,1052
84336,457,505,544,59,59,56
84337,557,468,553,110,113,89
8434,312,364,340,175,146,175
84340,457,497,422,183,125,167
84342,182,176,206,123,116,99
