"ID","ENTREZID","SYMBOL","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","newPadj"
"9428","51043","ZBTB7B","ENSG00000160685",41.5619952214373,-1.3199683559497,1.3676958555906,-0.965103718457719,0.334492864667224,0.694749034713858,1
"926","10509","SEMA4B","ENSG00000185033",30.4771398514134,1.35857016355947,1.40815054318916,0.964790426798117,0.334649791834823,0.694908375437439,1
"11271","5588","PRKCQ","ENSG00000065675",15.720374187012,1.53022844308379,1.58609254093239,0.964778790387754,0.334655621403321,0.694908375437439,1
"16761","8876","VNN1","ENSG00000112299",43.4531791887758,1.97296651580157,2.04535678959025,0.964607508011753,0.334741437425473,0.69498114856258,1
"6790","29985","SLC39A3","ENSG00000141873",48.5732006299483,1.31700639902679,1.3654284517726,0.964537099924238,0.334776717449726,0.69498114856258,1
"2248","1271","CNTFR","ENSG00000122756",6.3063068090712,2.17794934485732,2.25875451389622,0.964225785253875,0.334932739456464,0.695126159623597,1
"6493","2877","GPX2","ENSG00000176153",5.02259016509483,2.87635172705133,2.98327353543175,0.964159569308503,0.334965931035109,0.695126159623597,1
"17540","94121","SYTL4","ENSG00000102362",51.0609855141577,1.17830911743995,1.22214648964257,0.964130836545268,0.334980334354726,0.695126159623597,1
"5440","25977","NECAP1","ENSG00000089818",13.489679959469,-1.80957876823734,1.87705067894177,-0.96405429461155,0.335018705668898,0.695126159623597,1
"8663","4289","MKLN1","ENSG00000128585",101.925921018386,-1.20859291348567,1.25377346985579,-0.963964338489852,0.33506380528259,0.695130445251693,1
"12625","629","CFB","ENSG00000243649",131.595026959668,-1.0665239155446,1.10658576813257,-0.963796884306966,0.335147769062105,0.695215347843865,1
"12626","629","CFB","ENSG00000242335",131.595026959668,-1.0665239155446,1.10658576813257,-0.963796884306966,0.335147769062105,0.695215347843865,1
"12627","629","CFB","ENSG00000241534",131.595026959668,-1.0665239155446,1.10658576813257,-0.963796884306966,0.335147769062105,0.695215347843865,1
"12628","629","CFB","ENSG00000243570",131.595026959668,-1.0665239155446,1.10658576813257,-0.963796884306966,0.335147769062105,0.695215347843865,1
"12629","629","CFB","ENSG00000204359",131.595026959668,-1.0665239155446,1.10658576813257,-0.963796884306966,0.335147769062105,0.695215347843865,1
"12630","629","CFB","ENSG00000241253",131.595026959668,-1.0665239155446,1.10658576813257,-0.963796884306966,0.335147769062105,0.695215347843865,1
"12631","629","CFB","ENSG00000239754",131.595026959668,-1.0665239155446,1.10658576813257,-0.963796884306966,0.335147769062105,0.695215347843865,1
"15503","81537","SGPP1","ENSG00000126821",12.4607539661121,-1.87477898522624,1.94560612318956,-0.963596363560367,0.335248330691911,0.695334654040374,1
"15504","81537","SGPP1","ENSG00000285281",12.4607539661121,-1.87477898522624,1.94560612318956,-0.963596363560367,0.335248330691911,0.695334654040374,1
"10837","55280","CWF19L1","ENSG00000095485",50.0232734139686,1.28549500080862,1.33445160992341,0.963313312561703,0.335390314514165,0.695539831858686,1
"10888","55332","DRAM1","ENSG00000136048",31.6817286046091,-1.36031739324522,1.41236200050372,-0.96315066021322,0.335471921576722,0.695619762417045,1
"11565","56953","NT5M","ENSG00000205309",4.63469704628261,2.78248015866185,2.88936943202948,0.963006020558419,0.335544501925882,0.695680957464865,1
"16519","858","CAV2","ENSG00000105971",60.697176873309,-1.46337326377184,1.51989568110547,-0.962811646854265,0.335642054802219,0.695793905444076,1
"12525","6182","MRPL12","ENSG00000262814",7.16616053729162,2.46791790000806,2.56429401423015,0.962416121674321,0.335840618581173,0.696028633883667,1
"117","100131094","DPP9-AS1","ENSG00000205790",5.49723007280526,2.37514933083484,2.46790700395776,0.962414437426462,0.335841464278419,0.696028633883667,1
"7724","374654","KIF7","ENSG00000166813",14.654986729188,1.59956652839294,1.66230630874909,0.962257389010718,0.335920327705137,0.696102765031568,1
"10823","55268","ECHDC2","ENSG00000121310",24.9981528555102,-1.87940283506329,1.95369096115489,-0.961975497881364,0.336061912040902,0.696238488684939,1
"2865","148229","ATP8B3","ENSG00000130270",10.338620076055,1.98987593106965,2.06857409460222,0.961955356717496,0.336072029732958,0.696238488684939,1
"6043","2791","GNG11","ENSG00000127920",139.171876646589,-1.11752540650074,1.16194396845134,-0.96177219973025,0.336164045626886,0.696339808798551,1
"14765","79188","TMEM43","ENSG00000170876",84.7145443069608,-1.08248715249556,1.12575054730551,-0.961569288228637,0.336266004881475,0.696428736720247,1
"9859","51646","YPEL5","ENSG00000119801",124.578277743067,-1.29906042435341,1.35114312786016,-0.961452859854135,0.336324516956718,0.696428736720247,1
"10251","54482","TRMT13","ENSG00000122435",11.2548251197705,-1.90647237498074,1.98295623481936,-0.961429375749392,0.336336319888234,0.696428736720247,1
"17820","9719","ADAMTSL2","ENSG00000197859",129.512310200075,1.29702773461095,1.34939046437078,0.961195272130333,0.336453993146851,0.696550310938805,1
"7055","3146","HMGB1","ENSG00000189403",71.1248018492529,-1.46377694602631,1.52295755513308,-0.961140999033555,0.336481277549402,0.696550310938805,1
"9460","51082","POLR1D","ENSG00000186184",95.1857770192365,1.03183132092846,1.07385523356755,0.960866314820222,0.336619389798737,0.696677948681118,1
"10593","55012","PPP2R3C","ENSG00000092020",41.0870128835468,-1.29736217399829,1.35022789493675,-0.960846816202879,0.336629195162269,0.696677948681118,1
"5322","25827","FBXL2","ENSG00000153558",11.1375622406794,1.72048487293754,1.79078355910693,0.960744174910537,0.336680813911641,0.69669551461885,1
"1743","114826","SMYD4","ENSG00000186532",19.7507074387167,-1.46376094360166,1.52423312098822,-0.960326162347562,0.336891086815398,0.696919133361154,1
"8646","4259","MGST3","ENSG00000143198",26.8041613190012,-1.3803721176585,1.43745405283395,-0.960289558429423,0.336909503708406,0.696919133361154,1
"11856","57492","ARID1B","ENSG00000049618",344.460462626639,0.940611884403919,0.979547306675439,0.960251616224983,0.336928594630003,0.696919133361154,1
"4457","22987","SV2C","ENSG00000122012",5.11474460958514,2.34281658509048,2.44008378671607,0.960137761598549,0.336985885665042,0.696919133361154,1
"15713","8349","H2BC21","ENSG00000184678",85.7673550783428,-1.07562065680504,1.12032082183669,-0.96010056747998,0.337004602902493,0.696919133361154,1
"14836","79443","FYCO1","ENSG00000163820",151.442916128622,-1.0171696302424,1.05957831533647,-0.959975884292609,0.337067352236763,0.696959669825963,1
"3588","1831","TSC22D3","ENSG00000157514",301.422180885703,1.0501651807623,1.09477662211534,0.959250644878735,0.337432492536735,0.697625374625097,1
"14671","79153","GDPD3","ENSG00000102886",11.3441856648833,1.94874013360776,2.03176638695824,0.959135925329102,0.337490274300452,0.69765554143527,1
"7489","3481","IGF2","ENSG00000167244",23.9180643020017,2.19490851512089,2.28918910485582,0.958814853025929,0.337652025296253,0.697900596879127,1
"2928","149951","COMMD7","ENSG00000149600",30.5062698326433,-1.28809697064827,1.34361935067943,-0.958677001783969,0.337721487787845,0.697954860828693,1
"2929","149951","COMMD7","ENSG00000285382",30.5062698326433,-1.28809697064827,1.34361935067943,-0.958677001783969,0.337721487787845,0.697954860828693,1
"15780","83714","NRIP2","ENSG00000053702",4.59378679681897,-2.7793700430496,2.90066495192898,-0.958183757555756,0.337970106064198,0.69837931728988,1
"5586","2621","GAS6","ENSG00000183087",178.69341744579,-1.2463617391155,1.30131149568029,-0.957773556333593,0.338176956276293,0.698673559974523,1
"2368","130535","KCTD18","ENSG00000155729",12.3240511032603,-1.84993439670782,1.931672595891,-0.95768527267144,0.338221485286679,0.698673559974523,1
"11054","55652","SLC48A1","ENSG00000211584",36.9170051770863,-1.48572068201574,1.55143304761441,-0.957644085447506,0.338242260818472,0.698673559974523,1
"11701","57157","PHTF2","ENSG00000006576",21.7133157800753,-1.42628939868281,1.48964468817782,-0.957469529480543,0.338330318893939,0.698766096546962,1
"439","10052","GJC1","ENSG00000182963",101.182722763665,1.3081689057699,1.36673993797183,0.957145444737022,0.338493848634004,0.699014463945931,1
"4998","23625","FAM89B","ENSG00000176973",16.7297947846061,-1.71584585021261,1.79339535017114,-0.956758279789712,0.338689274486458,0.699328627224818,1
"988","10573","MRPL28","ENSG00000086504",19.6829356209726,-1.45899079689646,1.5251515781306,-0.956620192915362,0.338758992903171,0.699383181539484,1
"2717","145173","B3GLCT","ENSG00000187676",19.6779705739162,-1.45798388136908,1.52475024246695,-0.956211608145186,0.338965336426291,0.69971975454235,1
"4002","2115","ETV1","ENSG00000006468",9.05911104284135,-2.06372131135391,2.15920143645277,-0.95577988996908,0.339183450394431,0.700080535934224,1
"7361","340990","OTOG","ENSG00000188162",10.2943772610833,2.2998014861286,2.40686897103745,0.955515864720009,0.339316886393259,0.700266470666962,1
"12431","6051","RNPEP","ENSG00000176393",52.1456199877914,-1.20687117145678,1.26354543592278,-0.955146635131003,0.339503548187288,0.700337470437785,1
"6605","29103","DNAJC15","ENSG00000120675",27.5730893628581,-1.36191467619985,1.42600410506011,-0.955056630880065,0.339549059275102,0.700337470437785,1
"3292","162632","USP32P1","ENSG00000188933",13.0439470473206,1.9246727691225,2.01530675121644,0.955027202663203,0.339563940644986,0.700337470437785,1
"17229","91942","NDUFAF2","ENSG00000164182",5.50587011554977,-2.37812460602365,2.49019648290133,-0.954994765414212,0.339580344117978,0.700337470437785,1
"4278","2235","FECH","ENSG00000066926",50.7933095658209,1.32344100749616,1.38581846984159,0.95498872059877,0.339583401029151,0.700337470437785,1
"650","10210","TOPORS","ENSG00000197579",84.719660651741,-1.10846615129938,1.16085850758693,-0.954867577792525,0.339644667628888,0.700337470437785,1
"2732","145508","CEP128","ENSG00000100629",47.0750453923585,1.19577520611354,1.25234060929264,0.954832253494479,0.33966253382646,0.700337470437785,1
"5839","27030","MLH3","ENSG00000119684",72.4071393234249,1.15511607846497,1.20984732741703,0.954761854895438,0.339698141576181,0.700337470437785,1
"5900","27153","ZNF777","ENSG00000196453",29.5164171296729,-1.34798242175116,1.41199340996564,-0.954666227361475,0.339746514004468,0.700347810198337,1
"1287","10972","TMED10","ENSG00000170348",203.260555855869,-1.00149208252814,1.04933344686644,-0.954407853403358,0.339877232503918,0.700459248522317,1
"5827","26999","CYFIP2","ENSG00000055163",74.1610920283985,1.43159795202974,1.50001678840479,0.954387952918973,0.339887302044073,0.700459248522317,1
"17914","9814","SFI1","ENSG00000198089",72.8054940385491,1.06785847988936,1.11941171503999,0.953946135762223,0.34011090845144,0.700830654958044,1
"6512","28955","DEXI","ENSG00000182108",38.3676288948324,1.60482282048199,1.68299583577503,0.953551272301845,0.340310831070456,0.70109541226247,1
"17582","9454","HOMER3","ENSG00000051128",27.7829410534535,-1.53229631978628,1.60708820264136,-0.953461245790891,0.340356422773419,0.70109541226247,1
"12611","6261","RYR1","ENSG00000196218",220.894547492165,-1.2610402938734,1.32262818695274,-0.953435218085561,0.340369604591239,0.70109541226247,1
"12960","64410","KLHL25","ENSG00000183655",12.0040012652506,1.76395278056435,1.85050075692603,0.953229969759405,0.340473564748557,0.701208917977587,1
"12396","6045","RNF2","ENSG00000121481",33.2471566982898,-1.26366494994732,1.32582840889405,-0.953113496037859,0.340532568802506,0.701208917977587,1
"11322","55972","SLC25A40","ENSG00000075303",16.7054990264279,1.5453239609129,1.62155720523637,0.952987631840988,0.340596337311667,0.701208917977587,1
"4874","23468","CBX5","ENSG00000094916",149.278049322545,-1.18818049717725,1.2468004973759,-0.9529836567101,0.340598351417826,0.701208917977587,1
"17907","9807","IP6K1","ENSG00000176095",41.8393069451893,-1.2851946105913,1.34885909508034,-0.952801234227329,0.340690788846769,0.701309839714777,1
"6433","285973","ATG9B","ENSG00000181652",22.1708216663843,1.8456972042975,1.93756700670803,0.952584967594688,0.340800396656836,0.701315383811923,1
"12189","58516","SINHCAF","ENSG00000139146",25.6154460685558,-1.38002875623051,1.44872458288379,-0.952581858922735,0.340801972352204,0.701315383811923,1
"12190","58516","SINHCAF","ENSG00000276371",25.6154460685558,-1.38002875623051,1.44872458288379,-0.952581858922735,0.340801972352204,0.701315383811923,1
"17065","9098","USP6","ENSG00000129204",27.9865907306289,1.579228574771,1.65813610108568,0.952411912229026,0.340888120486836,0.701315383811923,1
"10839","55282","LRRC36","ENSG00000159708",8.30242330630254,2.14407502956436,2.2513678278725,0.952343283500888,0.340922913212333,0.701315383811923,1
"751","103","ADAR","ENSG00000160710",626.513186439629,-1.01491365776599,1.06575454504062,-0.95229587571433,0.340946948879163,0.701315383811923,1
"3250","161176","SYNE3","ENSG00000176438",60.594422619798,1.19285664247402,1.25276071799531,0.952182348423924,0.341004511432243,0.701315383811923,1
"12512","6161","RPL32","ENSG00000144713",208.298193407249,-1.08086552055982,1.13514650748176,-0.952181514399976,0.341004934336389,0.701315383811923,1
"11000","55588","MED29","ENSG00000063322",50.8114310077451,-1.19351360884885,1.2535449375325,-0.952110748576896,0.341040818414081,0.701315383811923,1
"11154","55747",NA,NA,7.92931291804992,-2.32159987995339,2.43886948093844,-0.951916409671939,0.341139376619096,0.701428761523454,1
"8950","4666","NACA","ENSG00000196531",530.403438502478,-0.945017827132623,0.992905885298132,-0.951769791201177,0.341213745663033,0.701492380513551,1
"2578","1396","CRIP1","ENSG00000213145",23.9028349722309,1.3127734715045,1.37956458031496,0.951585369932293,0.341307304095198,0.701595429250411,1
"1520","11232","POLG2","ENSG00000256525",17.8350210805468,1.73944126947636,1.82811698299537,0.951493414073692,0.341353960196337,0.701602051030847,1
"1973","118924","FRA10AC1","ENSG00000148690",45.368917483677,1.20367383390359,1.26528292899274,0.951308048439252,0.341448022488788,0.70163968505265,1
"8596","4188","MDFI","ENSG00000112559",8.01809797024176,1.83935486801968,1.93354533965231,0.951286132421617,0.34145914469132,0.70163968505265,1
"13441","6614","SIGLEC1","ENSG00000088827",103.944647458352,1.41921671625349,1.4924023303441,0.95096120355579,0.34162407067921,0.701839519286938,1
"10570","54991","C1orf159","ENSG00000131591",6.35145325450955,1.99931017436487,2.10259667519107,0.950876693545223,0.341666974256946,0.701839519286938,1
"4079","2197","FAU","ENSG00000149806",53.1624814360052,-1.26510342292082,1.33052697843283,-0.950828839570719,0.34169127002866,0.701839519286938,1
"11161","55752","SEPTIN11","ENSG00000138758",147.35451427163,-1.09346327617595,1.15011211548461,-0.950744941692238,0.341733868191158,0.701839519286938,1
"13267","65125","WNK1","ENSG00000060237",562.604838658562,-0.9600458206918,1.00986593038579,-0.950666610096493,0.341773643206281,0.701839519286938,1
"7442","345778","MTX3","ENSG00000177034",48.7871259693308,1.32961312888502,1.39874280557416,0.950577278100265,0.341819007591523,0.701843451077395,1
"16279","84890","ADO","ENSG00000181915",25.0880664894165,-1.4346246730165,1.50937573707161,-0.950475509696393,0.341870692101135,0.701860357080534,1
"7596","3611","ILK","ENSG00000166333",79.5081410412262,-1.18053533447275,1.24224715676181,-0.950322428227625,0.341948446086033,0.701930772604865,1
"4271","222962","SLC29A4","ENSG00000164638",4.95045132737128,2.50904496721623,2.64149191538232,0.949859037086277,0.342183883222532,0.702324811396895,1
"18071","9990","SLC12A6","ENSG00000140199",122.259387171354,-1.01687206530639,1.07066788379911,-0.949754896633464,0.342236808576548,0.702344196282173,1
"2603","140606","SELENOM","ENSG00000198832",41.2111390599564,-1.311082143644,1.3805675519463,-0.949668954478655,0.342280489292756,0.70234460664963,1
"12699","63826","SRR","ENSG00000167720",6.67704363249661,-2.21810887066532,2.33651565129191,-0.949323352248413,0.342456180098475,0.702566074213038,1
"11264","55862","ECHDC1","ENSG00000093144",32.3145661052689,-1.32510435027608,1.39589649347117,-0.949285535477593,0.342475408181357,0.702566074213038,1
"16924","90203","SNX21","ENSG00000124104",22.6335524474928,1.38954973338062,1.46452606373919,0.94880505563203,0.342719770110568,0.70292367404861,1
"12452","60677","CELF6","ENSG00000140488",32.8367516006279,1.63359668563362,1.72189044581114,0.948722777112613,0.342761626406791,0.70292367404861,1
"11709","57169","ZNFX1","ENSG00000124201",291.995022642078,-1.00790608672801,1.06242313899856,-0.948686121123135,0.342780274901313,0.70292367404861,1
"13566","6772","STAT1","ENSG00000115415",333.16689518347,-1.26231356716198,1.33097539409065,-0.948412399482726,0.342919549494715,0.703087835732187,1
"182","10019","SH2B3","ENSG00000111252",213.045335427301,-1.33290576856584,1.40561487196962,-0.948272386089729,0.342990804857438,0.703087835732187,1
"14974","79734","KCTD17","ENSG00000100379",12.5573837204305,1.55170410835048,1.63634886394513,0.948272182381342,0.342990908535234,0.703087835732187,1
"16560","8644","AKR1C3","ENSG00000196139",5.64315259208325,-2.4351559008072,2.56832824074532,-0.948148239845123,0.343053993053411,0.703101734361724,1
"8217","3937","LCP2","ENSG00000043462",178.171161375419,-1.00002271871992,1.05478745129443,-0.948079840628264,0.343088810197295,0.703101734361724,1
"10739","5518","PPP2R1A","ENSG00000105568",76.6346086085003,-1.17913345985546,1.2438086187863,-0.948002322902414,0.343128271650682,0.703101734361724,1
"627","10188","TNK2","ENSG00000061938",184.06938183869,1.23074552953683,1.29844815418231,0.947858815596596,0.343201333651777,0.703145485189636,1
"10210","54414","SIAE","ENSG00000110013",48.2796627661076,1.19997755844204,1.26618300989016,0.947712573197565,0.343275798360023,0.703145485189636,1
"5180","2549","GAB1","ENSG00000109458",87.6313586235693,-1.15064803003772,1.21414296982811,-0.947703901955325,0.343280213966785,0.703145485189636,1
"15633","825","CAPN3","ENSG00000092529",39.1032367419605,1.34116818408661,1.41532396174105,0.947605085719589,0.343330536152513,0.703159395267091,1
"824","10402","ST3GAL6","ENSG00000064225",24.780552520383,-1.36206516153343,1.43789873037884,-0.947260841641166,0.343505879313296,0.70336362910012,1
"12418","60489","APOBEC3G","ENSG00000239713",20.5778891691482,-1.60450520036775,1.69398168480282,-0.94717978049126,0.343547176703032,0.70336362910012,1
"4157","221035","REEP3","ENSG00000165476",170.326246809108,1.03221956600651,1.09005087248313,0.946946231651672,0.343666178155272,0.70336362910012,1
"13540","6731","SRP72","ENSG00000174780",68.1876969680805,-1.25430132757024,1.32462579319959,-0.946909937893112,0.343684673480957,0.70336362910012,1
"14672","79154","DHRS11","ENSG00000278535",11.6376744697363,1.80946310517371,1.91108859026564,0.946823247436268,0.343728853573024,0.70336362910012,1
"14673","79154","DHRS11","ENSG00000275397",11.6376744697363,1.80946310517371,1.91108859026564,0.946823247436268,0.343728853573024,0.70336362910012,1
"3277","162073","ITPRIPL2","ENSG00000205730",176.339350392598,-0.988952334383689,1.04450533201212,-0.946814060277306,0.343733535841033,0.70336362910012,1
"9162","488","ATP2A2","ENSG00000174437",460.154011105558,0.963912548853378,1.01806219592387,0.946811061949561,0.343735063958172,0.70336362910012,1
"1235","10915","TCERG1","ENSG00000113649",166.954690251684,1.13789804036192,1.20227597047104,0.946453283863018,0.343917439018133,0.703647674789094,1
"17472","93627","TBCK","ENSG00000145348",33.6792599261009,-1.24173475014632,1.31259877155543,-0.946012427449453,0.344142247661754,0.704018455734589,1
"15214","801","CALM1","ENSG00000198668",398.637465326379,-1.00043549492444,1.05802780343421,-0.945566356268873,0.344369810951549,0.704394777295222,1
"11606","56990","CDC42SE2","ENSG00000158985",112.497054984133,-1.01337770638894,1.07202166153021,-0.945295923351435,0.344507819095812,0.704587845258883,1
"14909","79651","RHBDF2","ENSG00000129667",192.671902525466,-1.08070755309332,1.14347778095485,-0.945105861340737,0.344604833229379,0.704635966921973,1
"8342","400931","MIRLET7BHG","ENSG00000197182",25.2806319133816,1.27684728400248,1.35104833614851,0.945078906386461,0.344618593368636,0.704635966921973,1
"9590","51233","DRICH1","ENSG00000189269",4.07962686942545,2.44767130986709,2.59048488603994,0.94486994425543,0.344725277599639,0.704764891667759,1
"15435","80851","SH3BP5L","ENSG00000175137",42.9477297843385,1.13148336491966,1.19774090458012,0.944681241654942,0.34482163656303,0.704792100378902,1
"16129","84549","MAK16","ENSG00000198042",72.3797206756187,1.23929041917499,1.31187239720373,0.944672989397865,0.344825850881847,0.704792100378902,1
"1176","10844","TUBGCP2","ENSG00000130640",85.2869026808,-1.12374206101486,1.18988436514313,-0.944412830300265,0.344958727544633,0.704955984356076,1
"3553","1796","DOK1","ENSG00000115325",22.5361120771322,-1.57052189044271,1.6630821225044,-0.944344160273757,0.344993806313953,0.704955984356076,1
"11944","57596","BEGAIN","ENSG00000183092",4.94941069175863,2.64670273114533,2.80293944693516,0.944259689248489,0.345036959841462,0.704955984356076,1
"1547","11253","MAN1B1","ENSG00000177239",55.8960847998683,-1.25885676730813,1.33356491229715,-0.943978621287863,0.345180573195959,0.705108716742317,1
"10250","54480","CHPF2","ENSG00000033100",40.58245186955,-1.51264060562058,1.60259647304273,-0.943868672535287,0.345236762537873,0.705108716742317,1
"10551","54972","TMEM132A","ENSG00000006118",35.2243973251888,1.21413777212998,1.28635759929654,0.943857114688746,0.345242669517426,0.705108716742317,1
"819","10399","RACK1","ENSG00000204628",588.079024990189,-0.940322291764393,0.996464603133211,-0.943658499065308,0.34534418797851,0.705149162812004,1
"10170","54205","CYCS","ENSG00000172115",56.3356391802013,-1.14083483796654,1.20900032005258,-0.943618309312707,0.345364732493218,0.705149162812004,1
"17186","9169","SCAF11","ENSG00000139218",361.041977336398,-1.25522423451014,1.33055638718995,-0.943382968655007,0.345485051426072,0.705149162812004,1
"3311","163050","ZNF564","ENSG00000249709",33.7998573009953,-1.50090989754834,1.5910057239587,-0.943371777326997,0.345490773706527,0.705149162812004,1
"15544","81614","NIPA2","ENSG00000140157",25.4533383567405,-1.36217697378406,1.44397269732944,-0.943353691038165,0.345500021603315,0.705149162812004,1
"10532","5495","PPM1B","ENSG00000138032",38.6035612004121,-1.46566991050413,1.55379663819316,-0.94328297183632,0.345536183321199,0.705149162812004,1
"6281","284439","SLC25A42","ENSG00000181035",10.3241000710388,1.71309402947711,1.81621769188205,0.943220648677814,0.345568053786902,0.705149162812004,1
"1044","10642","IGF2BP1","ENSG00000159217",18.3325583104746,2.21708769152824,2.35167949653357,0.942767794164246,0.345799688242673,0.705532697257028,1
"8979","4694","NDUFA1","ENSG00000125356",26.5247151442188,-1.52477102684221,1.61766425294218,-0.942575706960816,0.345897970457764,0.705644091538806,1
"13314","653269","POTEI","ENSG00000196834",6.92312470760825,2.77995940551932,2.94980231143814,0.942422275126627,0.345976487277394,0.705715140673285,1
"17320","9253","NUMBL","ENSG00000105245",17.6395238046095,1.39991001941737,1.48564814903022,0.942289074523591,0.346044660225016,0.705765075330137,1
"3076","153443","SRFBP1","ENSG00000151304",24.1185534099976,-1.62228308378734,1.72190816232905,-0.942142629484402,0.346119621638204,0.70582884084357,1
"17248","92070","CTBP1-DT",NA,11.3496568021826,-1.7629081330817,1.87185269459754,-0.941798539046227,0.346295793301705,0.706094242239551,1
"13601","677810","SNORA26","ENSG00000212588",44.6425559125507,-1.50864871731573,1.60201802035789,-0.941717694897524,0.346337193169316,0.706094242239551,1
"8414","401884",NA,NA,7.46159360822386,2.40955379534023,2.55914652194131,0.941545853151227,0.346425202903308,0.706095098398099,1
"16055","84433","CARD11","ENSG00000198286",116.979452943105,-1.54068712480281,1.63666087384282,-0.941360027251909,0.346520390727653,0.706095098398099,1
"15716","8351","H3C4","ENSG00000197409",23.1304231951143,-1.46461617299149,1.55585292108464,-0.941359014816424,0.346520909385209,0.706095098398099,1
"8915","4613","MYCN","ENSG00000134323",8.44364860767493,1.7600103305336,1.86965032687845,0.941358020390956,0.346521418816949,0.706095098398099,1
"3307","163","AP2B1","ENSG00000006125",145.466230338393,-1.07835657636357,1.14564097535095,-0.941269210481255,0.346566916946918,0.706095098398099,1
"1768","115","ADCY9","ENSG00000162104",132.320591982444,0.982132841971897,1.04352456530645,0.941168875773876,0.346618323912196,0.706095098398099,1
"3284","162394","SLFN5","ENSG00000166750",142.945220367545,-0.985949151047258,1.0476343443221,-0.941119538883812,0.346643603683336,0.706095098398099,1
"10547","54968","TMEM70","ENSG00000175606",28.2868222754129,-1.33722740885657,1.42164443711072,-0.940620153640023,0.346899550184264,0.706402153436898,1
"15790","83743","GRWD1","ENSG00000105447",90.1412403264248,1.21095509347881,1.2874191456641,0.940606715036965,0.346906439441125,0.706402153436898,1
"6638","2936","GSR","ENSG00000104687",64.0949301516026,-1.13496550694101,1.20692603944994,-0.940377015528042,0.347024207624501,0.706402153436898,1
"3536","1774","DNASE1L1","ENSG00000013563",48.9761104895661,1.10839857548615,1.1788096034886,0.940269380403696,0.347079401490168,0.706402153436898,1
"10033","5305","PIP4K2A","ENSG00000150867",76.7025828433928,-1.06160124150767,1.12909610863516,-0.94022221260768,0.347103590271403,0.706402153436898,1
"17999","9903","KLHL21","ENSG00000162413",24.6470758635424,-1.34372429165244,1.42920044496463,-0.940193026378255,0.347118558209698,0.706402153436898,1
"9709","51388","NIP7","ENSG00000132603",11.0597009196057,-1.87490384130513,1.99418585753175,-0.940185105728182,0.347122620326387,0.706402153436898,1
"8940","4650","MYO9B","ENSG00000099331",487.427628195637,-1.08407520800004,1.15309604927651,-0.940143025102043,0.347144201942803,0.706402153436898,1
"4155","221002","RASGEF1A","ENSG00000198915",6.45340078796658,1.96515203173729,2.09056579770871,0.940009653793782,0.347212608857742,0.706452358090327,1
"2195","126119","JOSD2","ENSG00000161677",5.41823810958014,-2.35234949151047,2.50281523199215,-0.93988140292645,0.347278397558066,0.706497223646781,1
"5001","23633","KPNA6","ENSG00000025800",191.629254626706,1.01904126931588,1.08438874780647,0.939737959635992,0.34735198889377,0.706557949452343,1
"9246","4976","OPA1","ENSG00000198836",72.0949599543559,-1.18461664767855,1.26072158495774,-0.939633827018402,0.347405418718958,0.706577654062872,1
"3926","2036","EPB41L1","ENSG00000088367",46.7680887629648,-1.26529583712214,1.34672849227854,-0.93953298261432,0.347457166364551,0.706593932807075,1
"4261","222658","KCTD20","ENSG00000112078",198.220722764495,0.957366150155682,1.01912389043293,0.939401145575132,0.347524825072931,0.706642560347817,1
"5689","26523","AGO1","ENSG00000092847",88.8845939084777,-1.25117813232767,1.33234356965967,-0.939080700218533,0.347689312421495,0.706842461330231,1
"13669","6835","SURF2","ENSG00000148291",30.8149398911261,1.39230097680141,1.48271213599038,0.93902312054081,0.347718873810677,0.706842461330231,1
"13670","6835","SURF2","ENSG00000281024",30.8149398911261,1.39230097680141,1.48271213599038,0.93902312054081,0.347718873810677,0.706842461330231,1
"13615","677822","SNORA40","ENSG00000210825",9.9326332124846,-1.94116466246419,2.06736950692192,-0.938953900579857,0.347754413433501,0.706842461330231,1
"4942","23552","CDK20","ENSG00000156345",12.4335621999054,2.12069103657557,2.25956900029725,0.93853785226147,0.347968073897831,0.707122791529631,1
"6917","3107","HLA-C","ENSG00000204525",854.687463597695,-1.28122318911364,1.36516025953943,-0.938514859453862,0.347979884223923,0.707122791529631,1
"6918","3107","HLA-C","ENSG00000206435",854.687463597695,-1.28122318911364,1.36516025953943,-0.938514859453862,0.347979884223923,0.707122791529631,1
"6919","3107","HLA-C","ENSG00000233841",854.687463597695,-1.28122318911364,1.36516025953943,-0.938514859453862,0.347979884223923,0.707122791529631,1
"6920","3107","HLA-C","ENSG00000237022",854.687463597695,-1.28122318911364,1.36516025953943,-0.938514859453862,0.347979884223923,0.707122791529631,1
"6921","3107","HLA-C","ENSG00000206452",854.687463597695,-1.28122318911364,1.36516025953943,-0.938514859453862,0.347979884223923,0.707122791529631,1
"6922","3107","HLA-C","ENSG00000228299",854.687463597695,-1.28122318911364,1.36516025953943,-0.938514859453862,0.347979884223923,0.707122791529631,1
"6923","3107","HLA-C","ENSG00000225691",854.687463597695,-1.28122318911364,1.36516025953943,-0.938514859453862,0.347979884223923,0.707122791529631,1
"12983","64430","PCNX4","ENSG00000126773",51.0556105645385,1.10195985855107,1.17459000896721,0.938165530217643,0.348159349606372,0.707298730033539,1
"14509","780","DDR1","ENSG00000204580",62.7325455017268,1.45518885703317,1.55118121866015,0.938116603996861,0.348184489796892,0.707298730033539,1
